id,created_at,text,retweet_count,favorite_count,media_count,url_count,Party,Sentiment
362087002608398336,2013-07-30 05:47:23,ghost town use mine place silver,0,0,1,1,NA,0
362086994047819776,2013-07-30 05:47:21,meltingthi wa mountain ghost town hmm wonder whi left,0,0,1,1,NA,0
362086982421200896,2013-07-30 05:47:18,drove mountain rout la wa realli twisti road amaz view,0,0,1,1,NA,0
362083208684240897,2013-07-30 05:32:18,free stuff,0,0,1,1,NA,0
362083200308236288,2013-07-30 05:32:16,th hotel dare jump bed,0,0,1,1,NA,0
362083189059092481,2013-07-30 05:32:14,road kelso sand dune,0,0,1,1,NA,0
362083180121038848,2013-07-30 05:32:12,wee town kelso middl desert,0,0,1,1,NA,0
362083167953379328,2013-07-30 05:32:09,road la,0,0,1,1,NA,0
362083153034219521,2013-07-30 05:32:05,john st stay moteldo u thonk os impress,0,0,1,1,NA,0
361720813113724929,2013-07-29 05:32:17,take,0,0,1,1,NA,0
361717097685987328,2013-07-29 05:17:31,kinda wish could take thi car home us,0,0,1,1,NA,0
361690638313455621,2013-07-29 03:32:22,william arizona,0,0,1,1,NA,0
361690630679822337,2013-07-29 03:32:21,fuke massiv canyon,0,1,1,1,NA,0
361690620525424640,2013-07-29 03:32:18,rout,0,0,1,1,NA,0
361362103388495872,2013-07-28 05:46:53,william arizona,0,0,1,1,NA,0
361362096400760832,2013-07-28 05:46:52,grasshopp junction,0,0,1,1,NA,0
361362085302640640,2013-07-28 05:46:49,disast,0,0,1,1,NA,0
361358443178758145,2013-07-28 05:32:21,,0,0,1,1,NA,0
361358435268308994,2013-07-28 05:32:19,electrocut,0,0,1,1,NA,0
361358424811896834,2013-07-28 05:32:16,road,0,0,1,1,NA,0
361354517889028097,2013-07-28 05:16:45,littl french villag tea,0,0,1,1,NA,0
361354507466203136,2013-07-28 05:16:42,pari,0,0,1,1,NA,0
360882761126539264,2013-07-26 22:02:09,egypt,0,0,1,1,NA,0
360882747880919040,2013-07-26 22:02:06,ladi liberti,0,0,1,1,NA,0
360878920112934912,2013-07-26 21:46:54,camelot excalibur,0,0,1,1,NA,0
360878910642200576,2013-07-26 21:46:51,new york,0,0,1,1,NA,0
360807316175601664,2013-07-26 17:02:22,found elvi marilyn micheal wouldnt turn round photo though,0,0,1,1,NA,0
360671384910839808,2013-07-26 08:02:14,insid mr hous hous,0,0,1,1,NA,0
360671371610685440,2013-07-26 08:02:10,stratospher,0,0,1,1,NA,0
360576961229242369,2013-07-26 01:47:01,hors around bar circu circu,0,0,1,1,NA,0
360478920400830464,2013-07-25 19:17:26,venetian,0,0,1,1,NA,0
360308950412976128,2013-07-25 08:02:02,thi wee guy,0,0,1,1,NA,0
360305270393556992,2013-07-25 07:47:25,ran thi guy corridor show,0,0,1,1,NA,0
360305254811701248,2013-07-25 07:47:21,thi hallway john present hallway dont want see room,0,0,1,1,NA,0
360067459295875073,2013-07-24 16:02:26,funni,0,0,1,1,NA,0
360052826765918208,2013-07-24 15:04:18,caesar lobbi,0,0,1,1,NA,0
360052816217251842,2013-07-24 15:04:15,ceasar,0,0,1,1,NA,0
360052804167036928,2013-07-24 15:04:12,trevi fountain,0,0,1,1,NA,0
359780424093933570,2013-07-23 21:01:52,rome,0,0,1,1,NA,0
359776894650032128,2013-07-23 20:47:50,shop vega,0,0,1,1,NA,0
359455883597598720,2013-07-22 23:32:15,vaga babi,0,0,1,1,NA,0
359244391455547392,2013-07-22 09:31:52,ba breakfast st mani yummi aeroplan meal,0,0,1,1,NA,0
359240596986146819,2013-07-22 09:16:47,realli sunni london,0,0,1,1,NA,0
359195405210234881,2013-07-22 06:17:12,sunni edinburgh,0,0,1,1,NA,0
353635920668397569,2013-07-06 22:05:48,worker,0,0,1,0,NA,0
353635905719898112,2013-07-06 22:05:44,even sun,0,0,1,0,NA,0
353635879182548992,2013-07-06 22:05:38,athelet train,0,0,1,0,NA,0
353635854993981441,2013-07-06 22:05:32,flight,0,0,1,0,NA,0
351069005244665856,2013-06-29 20:05:48,dunde blue festiv place unless anyth els,0,0,0,0,NA,0
350912610151043072,2013-06-29 09:44:20,ld appl garbag,0,0,0,0,NA,0
350905172861521921,2013-06-29 09:14:47,ld could use emuls,0,0,0,0,NA,0
350215817008398336,2013-06-27 11:35:32,horizion gaze,0,0,1,0,NA,0
348143575399284737,2013-06-21 18:21:11,jetsetvicki robinjss mattdenholmross daynadayna yeah call resit,0,0,0,0,NA,0
347786683120488448,2013-06-20 18:43:01,best mayor lillesand iageproject,0,0,1,0,NA,0
347705903413354496,2013-06-20 13:22:02,screen screen sander iageproject iag,0,0,1,0,NA,0
347307524510326784,2013-06-19 10:59:01,iageproject lunch,0,0,1,0,NA,0
347110053985267712,2013-06-18 21:54:20,sander nae danger arriv go quick pint,0,0,0,0,NA,0
346934918489731072,2013-06-18 10:18:24,sander iageproject see,0,0,0,0,NA,0
346347097588649984,2013-06-16 19:22:37,go swim,0,0,1,1,NA,0
346347091037130752,2013-06-16 19:22:36,fray knot,0,0,1,1,NA,0
346347078835904512,2013-06-16 19:22:33,rain,0,0,1,1,NA,0
346347072838041602,2013-06-16 19:22:31,rain,0,0,1,1,NA,0
346347063602204672,2013-06-16 19:22:29,sandi way,0,0,1,1,NA,0
344946666115330048,2013-06-12 22:37:48,summer even,0,0,1,1,NA,0
344561831286820866,2013-06-11 21:08:37,sunni oak,0,0,1,0,NA,0
344561815721758720,2013-06-11 21:08:33,broken gate,0,0,1,0,NA,0
343784376582144001,2013-06-09 17:39:18,old gate,0,0,1,0,NA,0
343784364309610496,2013-06-09 17:39:14,surf,0,0,1,0,NA,0
343784357556793344,2013-06-09 17:39:12,shake,0,0,1,0,NA,0
343784348807467008,2013-06-09 17:39:10,rest,0,0,1,0,NA,0
343784337331847168,2013-06-09 17:39:08,pathfind,0,0,1,0,NA,0
343784322119127041,2013-06-09 17:39:04,hup,0,0,1,0,NA,0
343784310677053440,2013-06-09 17:39:02,damson fli,0,0,1,0,NA,0
342250046311501825,2013-06-05 12:02:24,lego prep secam tasterday abertayuni,0,0,1,0,NA,0
342204914128285696,2013-06-05 09:03:04,school dunde abertayuni secam taster day learn design develop amp secur comput power infiltr live,0,0,0,0,NA,0
341940064416309249,2013-06-04 15:30:38,point attend seminar type way decent thing sleep,0,0,0,0,NA,0
340984721368551424,2013-06-02 00:14:27,brendonburn paulprovenza barrycastagnola gather thi book intend find lifechang underwhelm spot,0,0,0,0,NA,0
340601895964000256,2013-05-31 22:53:14,brendonburn barrycastagnola thank guy go attempt follow direct holi spot right big rock right,0,0,0,0,NA,0
340555472094519297,2013-05-31 19:48:46,shit tweetsah ok,0,0,0,0,NA,0
340540178093445122,2013-05-31 18:48:00,read fear hat loss prepar trip vega la need advic brendonburn barrycastagnola coolest hat,0,0,0,0,NA,0
330360303328043009,2013-05-03 16:36:48,rt px happi friday everyon,14,0,0,1,NA,0
292331182576791552,2013-01-18 18:02:39,tessa,0,0,0,1,NA,0
292330728920846336,2013-01-18 18:00:51,murphi like snow,0,0,0,1,NA,0
290198778428944384,2013-01-12 20:49:15,post photo,0,0,0,1,NA,0
290193218971258881,2013-01-12 20:27:09,fish,0,0,0,1,NA,0
290191008174600192,2013-01-12 20:18:22,pam murph reach understand,0,0,0,1,NA,0
290188042948456449,2013-01-12 20:06:35,murph latest trick levit,0,0,0,1,NA,0
285793205251874816,2012-12-31 17:03:04,post photo innerleithen,0,0,0,1,NA,0
285793179494670337,2012-12-31 17:02:58,post photo,0,0,0,1,NA,0
283259169769914369,2012-12-24 17:13:43,panto grand opera hous,0,0,0,1,NA,0
283233970584444928,2012-12-24 15:33:35,neolitih dog dog murphi giantsr giant ring,0,0,0,1,NA,0
282990538762878977,2012-12-23 23:26:16,dog murphi,0,0,0,1,NA,0
282127845982097408,2012-12-21 14:18:14,murphi enjoy apocalyps,0,0,0,1,NA,0
263626059273105408,2012-10-31 12:58:45,love,0,0,0,1,NA,0
262839272149749761,2012-10-29 08:52:20,abertayuni need iphon though app popular mobil oper system,0,0,0,0,NA,0
259766444496125952,2012-10-20 21:22:01,weird postapocalyp place metr mountain,0,0,0,1,NA,0
259766430256472064,2012-10-20 21:21:57,post photo,0,0,0,1,NA,0
259727486772989954,2012-10-20 18:47:13,post photo,0,0,0,1,NA,0
259724004141715456,2012-10-20 18:33:22,post photo,0,0,0,1,NA,0
259723993253310464,2012-10-20 18:33:20,post photo,0,0,0,1,NA,0
259723967416381440,2012-10-20 18:33:13,post photo,0,0,0,1,NA,0
259723926870032384,2012-10-20 18:33:04,innerleithen reservoir disus,0,0,0,1,NA,0
258695286568935424,2012-10-17 22:25:37,yeah eat look good,0,0,0,1,NA,0
257209865875881985,2012-10-13 20:03:05,post photo,0,0,0,1,NA,0
257208928507658241,2012-10-13 19:59:21,post photo,0,0,0,1,NA,0
257208029106278401,2012-10-13 19:55:47,post photo,0,0,0,1,NA,0
254601742556213248,2012-10-06 15:19:20,santiago bar cuban bar germani ate mexican food drunk brazilian cocktail serv ind,0,0,0,1,NA,0
254598505161707521,2012-10-06 15:06:28,ampelmann,0,0,0,1,NA,0
254597889639194624,2012-10-06 15:04:01,post photo,0,0,0,1,NA,0
254594676701667328,2012-10-06 14:51:15,post photo,0,0,0,1,NA,0
254594638051155968,2012-10-06 14:51:06,post photo alexanderplatz,0,0,0,1,NA,0
253063547603521536,2012-10-02 09:27:06,ok tuesday ok also thi ha filter appli actual look like thi sometim natur,0,0,0,1,NA,0
252870533299965952,2012-10-01 20:40:07,sometim monday morn worth get,0,0,0,1,NA,0
251635915334762496,2012-09-28 10:54:12,murphi hi frienddonkey meh,0,0,0,1,NA,0
250690936399597568,2012-09-25 20:19:11,degre phd thi wa nervou ive dure exam littl bugger us proud,0,0,0,1,NA,0
250690130602512384,2012-09-25 20:15:59,clever murphi pass level obedi,0,0,0,1,NA,0
249580781612187648,2012-09-22 18:47:49,post photo,0,0,0,1,NA,0
249578426640523264,2012-09-22 18:38:28,post photo,0,0,0,1,NA,0
249578024318693376,2012-09-22 18:36:52,post photo,0,0,0,1,NA,0
248518662770786304,2012-09-19 20:27:21,post photo,0,0,0,1,NA,0
247785639876120576,2012-09-17 19:54:34,post photo,0,0,0,1,NA,0
247785224015077377,2012-09-17 19:52:55,doubl rainbow doe mean,0,0,0,1,NA,0
247725525806743552,2012-09-17 15:55:42,dog photogen,0,0,0,1,NA,0
247721627750641664,2012-09-17 15:40:13,post photo,0,0,0,1,NA,0
247721213873500161,2012-09-17 15:38:34,post photo,0,0,0,1,NA,0
242915535543734274,2012-09-04 09:22:31,post photo,0,0,0,1,NA,0
242914999847223296,2012-09-04 09:20:23,sun moon australia,0,0,0,1,NA,0
242747863258517504,2012-09-03 22:16:15,post photo,0,0,0,1,NA,0
242747416066019329,2012-09-03 22:14:28,post photo,0,0,0,1,NA,0
242747040436723713,2012-09-03 22:12:59,post photo,0,0,0,1,NA,0
242746706268139520,2012-09-03 22:11:39,post photo,0,0,0,1,NA,0
242746342680715264,2012-09-03 22:10:12,wet perth,0,0,0,1,NA,0
242745232121270272,2012-09-03 22:05:47,rain,0,0,0,1,NA,0
242744810975424512,2012-09-03 22:04:07,post photo,0,0,0,1,NA,0
236512740003426304,2012-08-17 17:20:06,murphi meet real donkey sketrick castl,0,0,0,1,NA,0
236512229556625408,2012-08-17 17:18:04,post photo sketrick castl,0,0,0,1,NA,0
235830629588156416,2012-08-15 20:09:38,post photo,0,0,0,1,NA,0
235804077064347649,2012-08-15 18:24:07,post photo,0,0,0,1,NA,0
235791683403534336,2012-08-15 17:34:52,murphi natur habitat,0,0,0,1,NA,0
235790863899451393,2012-08-15 17:31:37,post photo,0,0,0,1,NA,0
235789602236022784,2012-08-15 17:26:36,post photo,0,0,0,1,NA,0
235788656344965121,2012-08-15 17:22:51,post photo giant ring,0,0,0,1,NA,0
232803522662518784,2012-08-07 11:40:59,post photo,0,0,0,1,NA,0
228899490386571264,2012-07-27 17:07:45,post photo,0,0,0,1,NA,0
228899162891096065,2012-07-27 17:06:27,post photo,0,0,0,1,NA,0
224040155969892353,2012-07-14 07:18:30,post photo,0,0,0,1,NA,0
215754626539061248,2012-06-21 10:34:46,post photo,0,0,0,1,NA,0
215754256899256320,2012-06-21 10:33:18,post photo,0,0,0,1,NA,0
215753812265283584,2012-06-21 10:31:32,post photo,0,0,0,1,NA,0
215753045882044416,2012-06-21 10:28:29,post photo,0,0,0,1,NA,0
215490246266191872,2012-06-20 17:04:12,post photo,0,0,0,1,NA,0
215490219791753216,2012-06-20 17:04:06,pam bought car,0,0,0,1,NA,0
215226417502367745,2012-06-19 23:35:51,salon perro patada,0,0,0,1,NA,0
214867581612470273,2012-06-18 23:49:58,post photo,0,0,0,1,NA,0
214845742353883137,2012-06-18 22:23:11,post photo,0,0,0,1,NA,0
214845497612054529,2012-06-18 22:22:12,post photo,0,0,0,1,NA,0
214845485133987840,2012-06-18 22:22:09,post photo,0,0,0,1,NA,0
214845456579174400,2012-06-18 22:22:03,post photo,0,0,0,1,NA,0
214845440976367616,2012-06-18 22:21:59,post photo,0,0,0,1,NA,0
214409568913076225,2012-06-17 17:29:59,post photo,0,0,0,1,NA,0
214409528253485056,2012-06-17 17:29:49,post photo,0,0,0,1,NA,0
214409465288605696,2012-06-17 17:29:34,post photo,0,0,0,1,NA,0
214164151390576641,2012-06-17 01:14:47,post photo tacuba,0,0,0,1,NA,0
208190010384584705,2012-05-31 13:35:41,hate bank,0,0,0,0,NA,0
206988526401765376,2012-05-28 06:01:25,post photo,0,0,0,1,NA,0
200673243877748737,2012-05-10 19:46:44,rt stephenfri well without disclos much im say small town speedlimit sign back back,0,0,0,0,NA,0
200599188696858624,2012-05-10 14:52:28,thedavydark well done give shout pint time,0,0,0,0,NA,0
198518834641113089,2012-05-04 21:05:53,new dog box,0,0,0,1,NA,0
198162631142543360,2012-05-03 21:30:27,post photo,0,0,0,1,NA,0
198161391234985984,2012-05-03 21:25:31,post photo,0,0,0,1,NA,0
198159156006498305,2012-05-03 21:16:39,post photo,0,0,0,1,NA,0
198157622388596739,2012-05-03 21:10:33,post photo,0,0,0,1,NA,0
198157230791593984,2012-05-03 21:09:00,meet murphi,0,0,0,1,NA,0
196394005431468032,2012-04-29 00:22:34,even thi wrong,0,0,0,1,NA,0
196392706749112320,2012-04-29 00:17:24,post photo,0,0,0,1,NA,0
196354344193495040,2012-04-28 21:44:58,luka find waldo,0,0,0,1,NA,0
196328461948829698,2012-04-28 20:02:07,chri loui theroux,0,0,0,1,NA,0
196017695739748353,2012-04-27 23:27:15,happi harvey,0,0,0,1,NA,0
195997471602782209,2012-04-27 22:06:53,nugget,0,0,0,1,NA,0
195990408650686464,2012-04-27 21:38:49,hmm instagram even make donkey look good,0,0,0,1,NA,0
195988399763623936,2012-04-27 21:30:50,tikka new chicken,0,0,0,1,NA,0
195986616530108416,2012-04-27 21:23:45,think harvey littl big donkey bed,0,0,0,1,NA,0
162195518389370882,2012-01-25 15:29:59,alway stuff need dropbox gb account free,0,0,0,1,NA,0
162192605692706816,2012-01-25 15:18:25,love dropbox becaus allow work without wire get free space thi,0,0,0,1,NA,0
157602823327059970,2012-01-12 23:20:15,bbcqt dougla alexand whiney littl twerp isnt,0,0,0,0,NA,0
157380347905056768,2012-01-12 08:36:13,,0,0,0,0,NA,0
154920180080844800,2012-01-05 13:40:23,order first evalu copi text book today,0,0,0,0,NA,0
113274100239175680,2011-09-12 15:33:44,bellrockpub visitorg porto alegr dunde scotland near real bell rock lighthous pub still around,0,0,0,0,NA,0
71521349495033857,2011-05-20 10:23:13,employ first minion today,0,0,0,0,NA,0
71251496460750848,2011-05-19 16:30:55,edgehog somebodi hog aisl seat b,0,0,0,0,NA,0
71250823681806336,2011-05-19 16:28:14,town bu strike dosent give towni permiss get countri bu,0,0,0,0,NA,0
66496149296660480,2011-05-06 13:34:52,john well done snp well done snp,0,0,0,0,NA,0
66480759749361665,2011-05-06 12:33:42,john ok mainland scotland north tay seced wait ok mainland scotlan,0,0,0,0,NA,0
66410863891980288,2011-05-06 07:55:58,john bbc predict snp lab con ldm grn margo sp bbc predict snp lab con ldm,0,0,0,0,NA,0
66296552225898496,2011-05-06 00:21:44,worri face wear labour badg telli andi kerr lost hi safe seat,0,0,0,0,NA,0
66282089967919104,2011-05-05 23:24:16,dougla alexand realli irrit littl git wasnt respons scottish secretari stuf scottish elect,0,0,0,0,NA,0
66266795786506240,2011-05-05 22:23:29,set tweet deck show elect info sp,0,0,0,0,NA,0
66262261664186368,2011-05-05 22:05:28,well go exit poll havent got av look like independ get much closer never mind sp,0,0,0,0,NA,0
66170266379763712,2011-05-05 15:59:55,john ha vote ha vote,0,0,0,0,NA,0
65861115036434432,2011-05-04 19:31:28,john super caley go ballist celtic atroci super caley go ballist celtic atroci,0,0,0,0,NA,0
64083269884456962,2011-04-29 21:46:56,john ok serious enough bloodi wed ok serious enough bloodi wed,0,0,0,0,NA,0
63989942749118464,2011-04-29 15:36:05,john turn turn,0,0,0,0,NA,0
63555805458350080,2011-04-28 10:50:59,john head head,0,0,0,0,NA,0
62247862561546240,2011-04-24 20:13:41,john half stuff im suppos take twice long half take half long whe,0,0,0,0,NA,0
62091630727012352,2011-04-24 09:52:53,john happi chocol egg day happi chocol egg day,0,0,0,0,NA,0
60739294951780353,2011-04-20 16:19:11,john bugger thi organ lark slug eat pepper plant slug pellet bugger thi organ,0,0,0,0,NA,0
60448070030209025,2011-04-19 21:01:57,john carrot parsnip potato plant carrot parsnip potato plant,0,0,0,0,NA,0
59304992896589825,2011-04-16 17:19:46,john weed termin whi one strimmer befor thi soo much fun weed termin,0,0,0,0,NA,0
58805855755321344,2011-04-15 08:16:23,john get morn take longer cat dog get morn take longer,0,0,0,0,NA,0
57911894685646849,2011-04-12 21:04:06,john year sinc first man orbit earth get refund futur wa pro,0,0,0,0,NA,0
51670068974727168,2011-03-26 15:41:19,go kelso nephew,0,0,0,0,NA,0
43975994058604544,2011-03-05 10:07:48,ani bodi got time machin sofa stairway issu,0,0,0,0,NA,0
43283662535524352,2011-03-03 12:16:43,froghoop eve,0,0,0,0,NA,0
43248213720973312,2011-03-03 09:55:52,spell check word take long time,0,0,0,0,NA,0
42576303215484929,2011-03-01 13:25:56,robinjss,0,0,0,0,NA,0
36093689860202496,2011-02-11 16:06:20,look missu becaus old doe give right arsehol,0,0,0,0,NA,0
35632648474857472,2011-02-10 09:34:20,rt homerjsimpson hey yellow histori month hope tuesday bowl match blackhistorymonth,0,0,0,0,NA,0
35472008472956928,2011-02-09 22:56:00,garywalk iceland hint name,0,0,0,0,NA,0
33616367471181824,2011-02-04 20:02:21,kev still ludit donsnt facebook profil befor leav im make one,0,0,0,0,NA,0
21052706953101312,2011-01-01 03:58:51,luca du bi gross dammen,0,0,0,0,NA,0
20567568062349312,2010-12-30 19:51:05,garywalk go relight volcano,0,0,0,0,NA,0
20549883475795969,2010-12-30 18:40:48,garywalk live iceland quid gotten sparkler,0,0,0,0,NA,0
20549689212407808,2010-12-30 18:40:02,garywalk food hour get repetit onli mani time surf,0,0,0,0,NA,0
18610898113396736,2010-12-25 10:15:58,merri christma,0,0,0,0,NA,0
16575915785986048,2010-12-19 19:29:40,sod x factor,0,0,0,0,NA,0
14059239106416640,2010-12-12 20:49:18,matt murder biffi clyro poor show mr cowel,0,0,0,0,NA,0
12892966368579585,2010-12-09 15:34:57,daraobriain dental assist,0,0,0,0,NA,0
12595744238215168,2010-12-08 19:53:54,stephenfri thi one loveliest statu ever,0,0,0,0,NA,0
12211353162874880,2010-12-07 18:26:28,turkey order shall visit befor think,0,0,0,0,NA,0
11844405866528769,2010-12-06 18:08:21,got christma tree,0,0,0,0,NA,0
11747791869059072,2010-12-06 11:44:26,robinjss robin stuck home caus big pansi cant lift shovel,0,0,0,0,NA,0
11706823086186496,2010-12-06 09:01:38,robinjss nah dig thi morn get dig,0,0,0,0,NA,0
10759852955533312,2010-12-03 18:18:43,lt twat,0,0,0,0,NA,0
9889403623178240,2010-12-01 08:39:52,abertayuni good idea post thi updat portal vast major staff student wont check twitter feed,0,0,0,0,NA,0
1046563505831936,2010-11-06 23:01:34,learnt packet crisp go date saturday,0,0,0,0,NA,0
29490895792,2010-11-02 17:38:57,android get alchemi game im addict,0,0,0,0,NA,0
29198470474,2010-10-30 16:29:20,htc fix second hand desir free,0,0,0,0,NA,0
27430519495,2010-10-15 11:08:13,ok htc desir,0,0,0,0,NA,0
25514204657,2010-09-25 16:49:30,rt break news button injur seriou f accid,6677,0,0,0,NA,0
22006363604,2010-08-24 14:50:43,pgcert bore wrist slashingli dull peic work ever done,0,0,0,0,NA,0
21582203936,2010-08-19 14:37:55,garywalk realli wa bit shit take look job,0,0,0,0,NA,0
21581381521,2010-08-19 14:26:57,abertayuni mean design citi dont,0,0,0,0,NA,0
20888679858,2010-08-11 14:14:22,robinjss buy new one,0,0,0,0,NA,0
20620513523,2010-08-08 10:44:41,interest stag night wa,0,0,0,0,NA,0
20584102492,2010-08-07 23:08:50,robin got ask id,0,0,0,0,NA,0
20581396625,2010-08-07 22:14:50,whi leven,0,0,0,0,NA,0
20560458240,2010-08-07 15:49:23,santi came last got shout speed pit lane,0,0,0,0,NA,0
20539091171,2010-08-07 09:00:14,raceday,0,0,0,0,NA,0
20449938860,2010-08-06 07:21:04,friday think post qualifi time tomorrow kart run round offic,0,0,0,0,NA,0
19450609494,2010-07-24 22:29:08,rip hurrican higgin,0,0,0,0,NA,0
19336695102,2010-07-23 12:54:13,take german spaniard rent kilt thi sound like start joke,0,0,0,0,NA,0
18795482631,2010-07-17 22:32:37,drop everyth go see incept befor anyon tell anyth,0,0,0,0,NA,0
16869308615,2010-06-23 18:48:18,rt daraobriain enjoy thi debat realli next person confus critic england team hate england,26,0,0,0,NA,0
15933412832,2010-06-11 14:48:07,south africa terribl wasp infest stadium,0,0,0,0,NA,0
15401231949,2010-06-04 08:08:25,landlord garden mornig even sunni wtf,0,0,0,0,NA,0
15006110501,2010-05-29 23:54:56,luka germani eurovis,0,0,0,0,NA,0
14916426099,2010-05-28 16:14:43,john presscott ha reward peerag lord pie think,0,0,0,0,NA,0
14684210134,2010-05-25 10:25:58,happi towel day wwwtoweldayorg,0,0,0,0,NA,0
14549383804,2010-05-23 10:24:15,ha decidedli magner,0,0,0,0,NA,0
14171331488,2010-05-17 16:40:55,bu station would thought could get abu airport bu station go train station,0,0,0,0,NA,0
13985122457,2010-05-14 16:33:00,garywalk didnt thi wa good,0,0,0,0,NA,0
13984975206,2010-05-14 16:29:56,shock tori govern less week scottish famili alreadi unemploy homeless,0,0,0,0,NA,0
13899942807,2010-05-13 07:04:36,garywalk ok nice wallpap,0,0,0,0,NA,0
13875536249,2010-05-12 22:25:05,garywalk geek,0,0,0,0,NA,0
13777451042,2010-05-11 08:29:46,robinjss nooooo starbuck bourgoies must tear capitalist templ replac cosmobuck,0,0,0,0,NA,0
13565438627,2010-05-07 19:29:15,robinjss pansi,0,0,0,0,NA,0
13489150999,2010-05-06 14:05:33,bratislava beauti absolut roast though beer euro l call economi,0,0,0,0,NA,0
13479808487,2010-05-06 10:28:49,slovakia bit soviet look,0,0,0,0,NA,0
13444996704,2010-05-05 20:11:55,robinjss pusspag,0,0,0,0,NA,0
13319925932,2010-05-03 18:43:29,sit einstein bierbeisl beir est serr gut,0,0,0,0,NA,0
13165052494,2010-05-01 02:33:05,vienna,0,0,0,0,NA,0
13090989270,2010-04-29 21:35:17,ha postal vote,0,0,0,0,NA,0
13086836722,2010-04-29 20:01:59,ha cameron manag airbrush self live leadersdebat,0,0,0,0,NA,0
13086603072,2010-04-29 19:56:50,oh shit say dimblebi tie leadersdeb,0,0,0,0,NA,0
13086467710,2010-04-29 19:53:44,rt wildfireon tie watch cameron blue clegg orang brown purpl whth spot wtf leadersdeb,0,0,0,0,NA,0
13086379646,2010-04-29 19:51:45,robinjss tag tweet leadersdeb parti see,0,0,0,0,NA,0
13085896634,2010-04-29 19:40:50,tie watch cameron blue clegg orang brown purpl whth spot wtf,0,0,0,0,NA,0
13013610723,2010-04-28 15:50:16,hang ive got wrong way round havent,0,0,0,0,NA,0
13013535851,2010-04-28 15:48:47,hold pound crash befor friday get better exchang rate,0,0,0,0,NA,0
12712406282,2010-04-23 16:43:57,rt garywalk would kill anyon world speak strang languag,0,0,0,0,NA,0
12701271741,2010-04-23 13:16:39,rt daveforb rt girindor sun didnt want find thi brilliant leadersdeb nickcleg,3,0,0,0,NA,0
12660999035,2010-04-22 21:03:40,itv poll say clegg,0,0,0,0,NA,0
12660933460,2010-04-22 21:02:13,itv poll say clegg,0,0,0,0,NA,0
12660647799,2010-04-22 20:55:57,robinjss odd sinc poll result isnt yet,0,0,0,0,NA,0
12660051216,2010-04-22 20:42:29,rt mrchrisaddison cant deport peopl dont know live genuin funni leadersdeb,274,0,0,0,NA,0
12659453831,2010-04-22 20:29:33,thi remind end mile cept dont think winner went first thi timeleadersdeb,0,0,0,0,NA,0
12659005023,2010-04-22 20:19:47,rt daraobriain seen thi dont think better thi via glinner leadersdeb,0,0,0,0,NA,0
12658867863,2010-04-22 20:16:47,everytim brown smile chill blood remind christoph lee draculaleadersdeb,0,0,0,0,NA,0
12658784128,2010-04-22 20:14:58,nickcleggsfault robinjss use htc peep,0,0,0,0,NA,0
12657501413,2010-04-22 19:47:12,rt stephenfri frankli im tempt vote lib dem let telegraph mail win well freedom britain die,2334,0,0,0,NA,0
12653303422,2010-04-22 18:13:55,nickcleggsfault aleczandah parent call xander tyson,0,0,0,0,NA,0
12641445846,2010-04-22 14:19:38,garywalk isnt veri nice person got nickcleggsfault,0,0,0,0,NA,0
12640708107,2010-04-22 14:05:45,nice day sure thi cant nickcleggsfault,0,0,0,0,NA,0
12631147162,2010-04-22 10:24:18,defin nickcleggsfault im board randomli post nickcleggsfault everyth,0,0,0,0,NA,0
12630877953,2010-04-22 10:15:50,rt stevieford thierri henri said nick clegg told use hi hand ireland nickcleggsfault,1,0,0,0,NA,0
12630816884,2010-04-22 10:13:51,empir find rebel hoth wa nickcleggsfault,0,0,0,0,NA,0
12630588255,2010-04-22 10:06:24,train wa minut late london nickcleggsfault,0,0,0,0,NA,0
12627332029,2010-04-22 08:16:36,hi way back scotland watchin dove evesham station care select twig,0,0,0,0,NA,0
12567213851,2010-04-21 09:25:42,play mani tenni ball dog fit mouth tess current,0,0,0,0,NA,0
12540663113,2010-04-20 22:20:13,robinjss think wa cun plan iceland level economi knacker everyon els,0,0,0,0,NA,0
12523573329,2010-04-20 15:56:04,would think pay use toilet would ensur wa clean ala,0,0,0,0,NA,0
12480437525,2010-04-19 22:50:17,hear lift ping room,0,0,0,0,NA,0
12480328344,2010-04-19 22:47:54,robinjss run photoshop aftereffect max concurr caus fundament rift time space continueum,0,0,0,0,NA,0
12468879276,2010-04-19 18:16:08,everi civilis one volcano away barbarian,0,0,0,0,NA,0
12468615117,2010-04-19 18:09:47,forgot much hate london,0,0,0,0,NA,0
12454128856,2010-04-19 12:57:53,train londinium old coupl behind justg shout oh gosh quiet coach fun game,0,0,0,0,NA,0
11746418203,2010-04-07 08:32:39,ha found best bit news hid bbc websit cider tax ha drop yay,0,0,0,0,NA,0
11470029871,2010-04-02 07:43:29,weather snow sun frost,0,0,0,0,NA,0
11357012116,2010-03-31 08:36:01,even go attempt cross bridg today,0,0,0,0,NA,0
11159531291,2010-03-27 19:55:54,rememb earth hour min get light turn,0,0,0,0,NA,0
11147859421,2010-03-27 15:16:06,frogspawn rescu frogspawndiari,0,0,0,0,NA,0
11140404320,2010-03-27 11:54:20,go frogspawn,0,0,0,0,NA,0
11043040386,2010-03-25 16:52:01,robinjss grumpi took us tour center glenroth ff,0,0,0,0,NA,0
