id,created_at,text,retweet_count,favorite_count,media_count,url_count,Classification,Classification2
793555822416539648,2016-11-01 20:50:26,HURRY! Today is the last day to request a Vote by Mail Ballot. You only have a few hours left to submit your form!… https://t.co/C7afx1iXp2,1,2,0,1,Democratic,Democratic
793554266598150145,2016-11-01 20:44:15,RT @OCGOP: The Republican Party of OC would like to wish a very Happy Birthday to taxpayer advocate Congressman @DarrellIssa! @CAGOP #leadr…,1,0,0,0,Democratic,Republican
793535708212236288,2016-11-01 19:30:30,10 Reasons to #VoteGOP! RT if you agree with #4: https://t.co/m8aKnqOExG https://t.co/TtccWHdv6o,0,0,1,1,Non-Aligned,Non-Aligned
793524929090117632,2016-11-01 18:47:40,RT if you agree: @HillaryClinton is the most corrupt presidential candidate in our nation's history. https://t.co/CuoF6W36Ju,3,3,1,0,Democratic,Democratic
793499618042523648,2016-11-01 17:07:06,"RT @dgvaladao: Only one week until Election Day! Don't sit on the sideline this election, find out how to get involved here: https://t.co/0…",1,0,0,0,Non-Aligned,Non-Aligned
793499582952972290,2016-11-01 17:06:57,RT @dgvaladao: I’m running to ensure every voice in the Central Valley is heard in Washington. I hope you will join our fight. https://t.co…,2,0,0,0,Democratic,Democratic
793476435289616384,2016-11-01 15:34:58,RT @yrnf: When Hillary Clinton starts bashing someone else over their server you know she's getting desperate. https://t.co/dlISc3EGu8,12,0,0,1,Non-Aligned,Non-Aligned
793454069364862976,2016-11-01 14:06:06,"We are just 7 DAYS AWAY! Mail in your ballot, or find your polling place here: https://t.co/ispZtbbBcj
#VoteGOP! ✅… https://t.co/voKK7oAvfR",6,4,0,2,Non-Aligned,Democratic
793294325878624256,2016-11-01 03:31:20,🚫🚫RT if you agree: We can't afford  more of the Dems failed policies in DC or CA. There's a better choice for #SD29… https://t.co/ltV3Qn97iM,4,5,0,1,Non-Aligned,Democratic
793293876941291520,2016-11-01 03:29:33,🚫🚫RT if you agree: We can't afford  more of the Dems failed policies in DC or CA. There's a better choice for #SD21… https://t.co/NHnSyx5xHw,3,0,0,1,Non-Aligned,Democratic
793290718844293121,2016-11-01 03:17:00,RT @OCGOP: You can now officially Early Vote in OC! Get out &amp; vote early for our amazing @GOP candidates! https://t.co/h3YkIG3Wru @CAGOP #l…,4,0,0,1,Democratic,Republican
793237433877827584,2016-10-31 23:45:16,RT @asmMelendez: The office of @YKAssembly was vandalized. MM @sacbee_news @LATpoliticsCA https://t.co/9NMzIc6K3B,18,0,1,0,Non-Aligned,Non-Aligned
793198371661983744,2016-10-31 21:10:03,10 Reasons to #VoteGOP! RT if you agree with #3: https://t.co/m8aKnqOExG https://t.co/52hHxYnTwH,2,2,1,1,Non-Aligned,Non-Aligned
793129967823355905,2016-10-31 16:38:14,RT @NRCC: New @NRCC ad: @carbajalSalud takes care of himself but #CA24 families pay https://t.co/wMEjTYSXrB https://t.co/GSdmqEW80h,3,0,0,2,Democratic,Democratic
793110655876206592,2016-10-31 15:21:30,Halloween has us thinking about some of our scariest nightmares.Let's not let this one come true! Pledge 2 #VoteGOP… https://t.co/ebrxrqEPCD,2,3,0,1,Democratic,Democratic
792935922262093824,2016-10-31 03:47:10,RT @SFGate: Official: FBI obtains warrant to search newly found emails https://t.co/gLoUKt30MW,8,0,0,1,Non-Aligned,Non-Aligned
792933820357947392,2016-10-31 03:38:49,RT @CollegeGOP: Because she's just an extension of the failed policies these last 8 years.  #20Days20Reasons to vote GOP https://t.co/HdcxV…,4,0,0,0,Democratic,Democratic
792933793241845760,2016-10-31 03:38:42,RT @CollegeGOP: We Back Baker and you should too! CRs came out to protect the only Republican seat in the Bay Area. #CCRGOTV2016 https://t.…,8,0,0,0,Democratic,Democratic
792933658109685761,2016-10-31 03:38:10,RT @MarcSteinorth: Really Abigail Medina?  You took a sweet photo of me and my son and turned it into a campaign attack ad.  Have... https:…,9,0,0,0,Non-Aligned,Democratic
792933579600781312,2016-10-31 03:37:52,RT @dgvaladao: Rain or shine our team is always working hard!  Call (559) 639-7262 to learn how to join Team Valadao today! #559vote #661vo…,2,0,0,0,Democratic,Non-Aligned
792933466442567683,2016-10-31 03:37:25,"RT @OCGOP: Lots of energy this morning @ the @RepEdRoyce /@LTwoC Campaign HQ! Come join our team: 235 Imperial Highway, Brea, CA @CAGOP #le…",6,0,0,0,Non-Aligned,Non-Aligned
792933292102135808,2016-10-31 03:36:43,RT @Baker4Assembly: First #GOTV shift heading out. A little rain won't stop us! TY @KristinOlsenCA for joining us today! #TeamBaker #AD16 h…,11,0,0,0,Democratic,Democratic
792591789391699969,2016-10-30 04:59:42,RT @dgvaladao: Join Team Valadao today and help us reach out to Valley voters before Election Day! https://t.co/qMWOXMGWCL #559vote #661vot…,2,0,0,1,Non-Aligned,Non-Aligned
792487685734543361,2016-10-29 22:06:02,"RT @cebryant: Misleading, specious, the 2016 @CA_Dem playbook pointed out for what it is: Dishonest.  https://t.co/24wdlONjFl",2,0,0,1,Non-Aligned,Non-Aligned
792434992898985984,2016-10-29 18:36:39,Let's go @LTwoC! #GOTV #SD29 https://t.co/VgTZ6i2GPu,0,2,1,0,Democratic,Democratic
792432663751565312,2016-10-29 18:27:24,Team Baker! @Baker4Assembly #CCRGOTV216 #BackBaker https://t.co/PfWdXgFgNB,2,1,1,0,Non-Aligned,Non-Aligned
792432265313648640,2016-10-29 18:25:49,Pro door knockers. Let's Go @Baker4Assembly! @ChadMayes @J_GallagherAD3 https://t.co/0QiNtf21br,3,8,1,0,Democratic,Democratic
792431333746233345,2016-10-29 18:22:07,Kicking off #BackBaker with @ChadMayes! @Baker4Assembly #CCRGOTV2016 https://t.co/1RUD2itEES,1,2,1,0,Non-Aligned,Non-Aligned
792202649756065792,2016-10-29 03:13:24,🚨CAUGHT DCCC spent millions on Eggman ad spreading lies &amp; trying to suppress voters in #CA10 https://t.co/729JLIJhAv … @RepJeffDenham  @NRCC,3,2,0,1,Democratic,Democratic
792126400102666240,2016-10-28 22:10:25,Given today's events🍑 https://t.co/kHMpVFaZ5M,2,3,1,0,Non-Aligned,Non-Aligned
792105243651641344,2016-10-28 20:46:21,Yesterday was too much fun! @RepJeffDenham #CA10 #TeamDenham https://t.co/nkuRGWsyTm,2,7,1,0,Non-Aligned,Non-Aligned
792095867289341952,2016-10-28 20:09:05,"RT @NRCC: Breaking News: FBI re-opens @HillaryClinton email investigation, will House Democrats disavow? https://t.co/9SA38SwANe",12,0,0,1,Non-Aligned,Democratic
792087258518069248,2016-10-28 19:34:53,🚨 There are only 4 days left until the VBM app deadline &gt;&gt;&gt;You can use the app printed on your Sample Ballot or https://t.co/VUQy6x9ILc,0,0,0,1,Republican,Republican
792081163489652736,2016-10-28 19:10:40,RT @CollegeGOP: We vote GOP because we believe in making higher education more accessible. We're proud to help reelect @Baker4Assembly #20D…,4,0,0,0,Democratic,Democratic
792081096955396096,2016-10-28 19:10:24,RT @RichardGrenell: . @HillaryClinton is under an FBI investigation and yet she is lecturing on the democratic process.,142,0,0,0,Non-Aligned,Democratic
792078509162110977,2016-10-28 19:00:07,"RT @yrnf: ""Well. So. When we said there was nothing to see here, we meant we'd let early voting start then re-evaluate."" - FBI's Comey http…",13,0,0,0,Republican,Democratic
792078466321518592,2016-10-28 18:59:57,"RT @GOPLeader: The FBI must conduct this investigation expeditiously, and thoroughly brief the American people of its findings in a transpa…",59,0,0,0,Republican,Democratic
792078439582797824,2016-10-28 18:59:50,RT @GOPLeader: My statement on the FBI reviewing new evidence in Clinton email probe: https://t.co/rpxWJlgzCx,67,0,1,0,Democratic,Democratic
792078420268101632,2016-10-28 18:59:46,RT @OCGOP: .@YKAssembly works hard to ensure that all students have the tools necessary to reach their full potential! https://t.co/ccd3Nl2…,4,0,0,0,Non-Aligned,Non-Aligned
792054219935068160,2016-10-28 17:23:36,🚨🚨FBI reopens Clinton email server investigation https://t.co/0rLzqpRgBO,2,1,0,1,Democratic,Republican
792046931480449025,2016-10-28 16:54:38,RT @Baker4Assembly: We've got a big weekend ahead! Please join us to help Get Out The Vote for Baker! https://t.co/5W1QX70ItC https://t.co/…,7,0,0,1,Democratic,Republican
791779062083571712,2016-10-27 23:10:13,"We loved spending the afternoon with AWESOME volunteers, @SpeakerRyan &amp; @RepJeffDenham in #CA10! #VoteDenham https://t.co/x3phxqOPWf",8,10,1,0,Non-Aligned,Republican
791766693664083968,2016-10-27 22:21:04,"It's almost time! Tons of amazing volunteers at HQ calling, excited to meet @SpeakerRyan &amp; @RepJeffDenham! https://t.co/lwxcrIUVtV",2,2,1,0,Non-Aligned,Republican
791761947830079488,2016-10-27 22:02:13,#TeamDenham awaiting the arrival of @SpeakerRyan @RepJeffDenham https://t.co/M4Yjxx9N4z,2,3,1,0,Non-Aligned,Republican
791758958662815744,2016-10-27 21:50:20,"Awaiting the arrival of a special guest at the @RepJeffDenham HQ in Modesto, CA! #GOTV https://t.co/7G6QAjX35z",0,2,1,0,Non-Aligned,Democratic
791728387068792832,2016-10-27 19:48:51,🚨Pledge to #VoteGOP on November 8: https://t.co/HavwqnGw7F,1,1,0,1,Non-Aligned,Non-Aligned
791727228497240064,2016-10-27 19:44:15,"RT @AssemblyGOP: Help our veterans, don't bankrupt them! Sign our petition to #PayThemBack! https://t.co/pdgiXcAnGw https://t.co/0dkWRjusjE",19,0,1,1,Non-Aligned,Non-Aligned
791713340955303936,2016-10-27 18:49:04,"you can sell your 'solutions' you can tell CA that your policies are working, but considering the current state of… https://t.co/ngiY18lcQl",2,4,0,1,Non-Aligned,Non-Aligned
791706030694502400,2016-10-27 18:20:01,RT @GOP: .@HillaryClinton's very bad week ➡️ https://t.co/Epen4dabWi https://t.co/9y96Lw5s6u,576,0,1,1,Non-Aligned,Democratic
791468148008456192,2016-10-27 02:34:45,RT @OCGOP: Thanks to Senator @JeanFuller for stopping by Assemblywoman @LTwoC's Headquarters and rallying the campaign's wonderful voluntee…,2,0,0,0,Non-Aligned,Democratic
791451648711286784,2016-10-27 01:29:12,RT @KristinOlsenCA: California’s Governors Should Send Their Kids To Public Schools  https://t.co/E99VrcUgVp,19,0,0,1,Democratic,Democratic
791451303238967296,2016-10-27 01:27:49,RT @YKAssembly: Campaign office visit from Senator Andy Vidak. Thank you for your support @SenAndyVidak https://t.co/tMEneNSv0Y,5,0,1,0,Democratic,Democratic
791451236314652674,2016-10-27 01:27:33,RT @dgvaladao: Turn your neighborhood into a Valadao neighborhood. Request a yard sign today!! https://t.co/HuZzC9R2WX https://t.co/iiQqtED…,2,0,0,1,Democratic,Democratic
791451041719910400,2016-10-27 01:26:47,"RT @Baker4Assembly: Real Results, not partisanship. Watch Moraga Mayor Mike Metcalf's testimonial. TY Mayor Metcalf for your support! https…",5,0,0,0,Democratic,Non-Aligned
791451008228397057,2016-10-27 01:26:39,"RT @kevinomccarthy: I appreciate the leadership, especially by @SteveKnight25 and @TomLackey36, who joined with me to stand up for Californ…",6,0,0,0,Non-Aligned,Non-Aligned
791450932223496192,2016-10-27 01:26:21,"RT @LTwoC: Thank you Sen Rep Leader @JeanFuller, @SenAndyVidak and @SenJanetNguyen for your help today! #TeamLing #SD29 https://t.co/BlO7U3…",7,0,0,0,Democratic,Democratic
791450431117340672,2016-10-27 01:24:21,RT @AssemblyGOP: Thank you @ChadMayesCA for demanding the Pentagon do the right thing when it comes to CA #Veterans. #PayThemBack #NoBillsF…,2,0,0,0,Non-Aligned,Democratic
791387491387355137,2016-10-26 21:14:15,"RT @AssemblyGOP: ,@ChadMayesCA demands Pentagon pay back soldiers: https://t.co/QPg101aXgn #PayThemBack #NoBillsForBravery #Veterans",4,0,0,1,Non-Aligned,Democratic
791387441852588032,2016-10-26 21:14:04,"RT @ScottWilkCA: Pleased to hear, but does nothing for vets who already reshaped their lives and paid their bonuses back... https://t.co/kf…",9,0,0,0,Non-Aligned,Non-Aligned
791387430431526912,2016-10-26 21:14:01,RT @JimPatterson559: Not good enough. Weak &amp; full of holes. No mention of returning bonuses they have already grabbed. Keep calling DOD!  h…,6,0,0,0,Non-Aligned,Non-Aligned
791379361307828224,2016-10-26 20:41:57,10 Reasons to #VoteGOP! RT if you agree with #2: https://t.co/m8aKnqOExG https://t.co/PcobRyV6JD,6,3,1,1,Non-Aligned,Non-Aligned
791369761724649472,2016-10-26 20:03:48,Simi V has a very busy schedule these next 2 weeks 🇺🇸🐶but stopped by the @ScottWilkCA HQ to chat w/ some voters!… https://t.co/AaPnWdOvnT,1,4,0,1,Non-Aligned,Non-Aligned
791343660801466368,2016-10-26 18:20:05,@CA_Dem https://t.co/1bGPrDXcEH,0,1,1,0,Non-Aligned,Non-Aligned
791341619035246592,2016-10-26 18:11:59,@CA_Dem @HillaryClinton We sent her a card too! https://t.co/QxErE0hNaK,0,0,0,1,Democratic,Democratic
791340295413575681,2016-10-26 18:06:43,RT @latimes: California Republicans wish Hillary Clinton a happy birthday -- sort of: https://t.co/NlRW2Qxf83,11,0,0,1,Democratic,Non-Aligned
791335800730378240,2016-10-26 17:48:51,RT @DarrellIssa: The Department of Defense should pay back every penny to our veterans who’ve repaid enlistment bonuses https://t.co/H7YNKd…,177,0,0,0,Non-Aligned,Non-Aligned
791335777309331458,2016-10-26 17:48:46,RT @CBakerAD16: Good news that DOD Sec suspends bonus clawback for Nat'l Guard. But get the job done. #paythemback,6,0,0,0,Non-Aligned,Republican
791335722863038464,2016-10-26 17:48:33,RT @dcexaminer: Defense Secretary Ash Carter orders suspension of National Guard bonus repayments https://t.co/uiizJVD8D3 https://t.co/XCJ1…,26,0,0,1,Non-Aligned,Non-Aligned
791335449377710080,2016-10-26 17:47:28,"RT @mlagos: It's not a mailer, but this email from the @CAGOP is pretty funny https://t.co/ByNP7Wvc0t",6,0,1,0,Non-Aligned,Non-Aligned
791335331098337280,2016-10-26 17:46:59,RT @debrajsaunders: Silicon Valley's Nasty War on Voters. Move to bump Thiel off boards sez: No Trump donors allowed | RealClearPolitics ht…,11,0,0,0,Democratic,Democratic
791330925275512832,2016-10-26 17:29:29,HBD @HillaryClinton! May it be filled with lots of special interest $ &amp; foreign donations! Sign Her Card:… https://t.co/VrA3uAkq4Z,2,0,0,1,Republican,Democratic
791328668131794944,2016-10-26 17:20:31,RT @johnmyers: .@CAGOP offers an email birthday greeting to Hillary Clinton... https://t.co/xTZ1sWLTmx,18,0,1,0,Democratic,Republican
791328476259155968,2016-10-26 17:19:45,HBD @HillaryClinton! We would have sent your card via email but we know you've been having issues w/ your server https://t.co/QxErE0hNaK,4,3,0,1,Democratic,Democratic
791135834888110081,2016-10-26 04:34:16,RT @OCGOP: Another successful @DarrellIssa Taco Tuesday in San Juan Cap! OC's 1 step closer to reelecting America's top watchdog! @CAGOP #l…,3,0,0,0,Democratic,Republican
791061101718888448,2016-10-25 23:37:18,RT @SenatorPatBates: My colleagues &amp; I have sent a letter to @DeptofDefense to halt collection of @theCaGuard enlistment bonuses: https://t…,7,0,0,0,Non-Aligned,Non-Aligned
791060203986755584,2016-10-25 23:33:44,RT @Baker4Assembly: https://t.co/bwMUPpqfZW,4,0,1,0,Non-Aligned,Non-Aligned
791037728846585856,2016-10-25 22:04:25,10 Reasons to #VoteGOP! RT if you agree with #1. https://t.co/Nnik23EfFP,2,3,1,0,Non-Aligned,Non-Aligned
791027019358150656,2016-10-25 21:21:52,NOW is the time to stand with our CA Republican Members &amp; Candidates! Sign the pledge➡️https://t.co/hE3lnhm2w1 https://t.co/msRhQGpoHu,4,0,1,1,Democratic,Democratic
791024050399121408,2016-10-25 21:10:04,"We'll be there! RT if you will be there, too! @ChadMayes @Baker4Assembly #GOTV #BackBaker #AD16 #LeadRight2016 https://t.co/d8JB299saj",1,3,0,1,Non-Aligned,Democratic
791023434218123264,2016-10-25 21:07:37,RT @AssemblyGOP: Volkswagen settlement $ should be spent on programs that benefit Californians &amp; reduce the cost to #FixOurRoads: https://t…,5,0,0,0,Non-Aligned,Republican
791023123801923584,2016-10-25 21:06:23,"RT @kevinomccarthy: Demanding combat veterans to repay bonuses is disgraceful; they are heroes who deserve to be honored, not harassed. htt…",17,0,0,0,Non-Aligned,Non-Aligned
790993061643812864,2016-10-25 19:06:56,Only 2 more weeks until Election Day! RT to remind your friends to get out &amp; vote! https://t.co/1zQe0iOOMb,1,2,1,0,Non-Aligned,Democratic
790982874136580096,2016-10-25 18:26:27,Complaints filed against DCCC &amp; 3 CA Congressional Dem candidates for improper use of coordinated $ CRP Statement: https://t.co/xDY7MvRnoo,3,2,0,1,Democratic,Democratic
790973059515559936,2016-10-25 17:47:27,RT @dcexaminer: GOP leaders ask Pentagon to repay $20M in military bonuses https://t.co/52U63tteG3 https://t.co/u8ECy4sb7P,35,0,1,1,Democratic,Democratic
790931338715017216,2016-10-25 15:01:40,Obamacare premiums to increase in 2017 crushing middle class families Average cost will increase 25% https://t.co/k9POXeCXKa #ObamacareFail,13,5,0,1,Non-Aligned,Non-Aligned
790785366580092928,2016-10-25 05:21:38,#ThanksObama https://t.co/cLReMuI9Re,4,1,0,1,Non-Aligned,Democratic
790785091064573952,2016-10-25 05:20:32,RT @AP: Obama administration confirms sharp rise in health care premiums and fewer insurers to choose from. https://t.co/fsjGfe33Tb,982,0,0,1,Democratic,Democratic
790736421917118465,2016-10-25 02:07:08,RT @AssemblyGOP: Today we demanded that the Pentagon stop punishing the brave men &amp; women who dutifully served our country: https://t.co/nQ…,12,0,0,0,Republican,Democratic
790736240408604672,2016-10-25 02:06:25,RT @FrankBigelowCA: I stand with the brave Californians who risked their lives for our country. It is outrageous for the Feds to ask for re…,8,0,0,0,Non-Aligned,Non-Aligned
790736215595061248,2016-10-25 02:06:19,"RT @asmMelendez: CA Assembly republicans, on behalf of #veterans ask the   Dept of Defense to right a terrible wrong MM https://t.co/6qx5BI…",16,0,0,0,Democratic,Democratic
790736189305131008,2016-10-25 02:06:13,RT @ScottWilkCA: Forcing CA National Guard vets to pay for gov incompetence is wrong - Read our full letter here: https://t.co/4QN73vcyR7,4,0,0,1,Non-Aligned,Democratic
790736119855845377,2016-10-25 02:05:56,RT @CBakerAD16: DOD must waive repayments of signing bonuses for our Nat'l Guard. DOD is punishing soldiers for failed bureaucracy. That's…,13,0,0,0,Non-Aligned,Republican
790736079896743936,2016-10-25 02:05:47,RT @RepEdRoyce: I've told @DeptofDefense to stop reclaiming @theCaGuard bonuses and am exploring options to put a stop to this: https://t.c…,55,0,0,0,Non-Aligned,Non-Aligned
790736055813050368,2016-10-25 02:05:41,"RT @MarcSteinorth: I am appalled by the Pentagon’s efforts to recover reenlistment bonuses paid to 9,700 veterans ten years after... https:…",11,0,0,0,Non-Aligned,Democratic
790735882332450816,2016-10-25 02:05:00,RT @Baker4Assembly: I am honored to have the endorsement of our local law enforcement leaders. #AD16 https://t.co/HotYWPtsnG,9,0,1,0,Non-Aligned,Non-Aligned
790735847217704960,2016-10-25 02:04:51,RT @YKAssembly: Honored to receive the endorsement of the Orange County Register! https://t.co/yR1iVfTMCA,6,0,0,1,Non-Aligned,Non-Aligned
790654807505678336,2016-10-24 20:42:50,RT @dgvaladao: Thanks to the @FresnoBee for their endorsement. I'll keep fighting for the Valley every day. #559vote READ: https://t.co/QLa…,14,0,0,0,Non-Aligned,Non-Aligned
790654728476635136,2016-10-24 20:42:31,RT @AssemblyGOP: This is your last day to #RegisterToVote. Visit https://t.co/COMudtSkEX to do it online. https://t.co/u5Z7EvgQVj,18,0,1,1,Non-Aligned,Non-Aligned
790654635715334144,2016-10-24 20:42:09,RT @Baker4Assembly: Don't forget to join us tomorrow night for #TacoTuesday #CallsForCatharine! https://t.co/jIEkUfSeYU,3,0,1,0,Democratic,Non-Aligned
790654601548615680,2016-10-24 20:42:01,RT @sdutIdeas: The @sdutIdeas editorial board endorses Rep. @DarrellIssa for re-election https://t.co/BJzolYw8xg https://t.co/wsbcoFXTz2,43,0,1,1,Non-Aligned,Democratic
790631530469007360,2016-10-24 19:10:20,RT to share the 10 reasons you should register Republican: https://t.co/YS0avWutdc https://t.co/pnLIg3ECyN,0,1,1,1,Non-Aligned,Democratic
790615575441440768,2016-10-24 18:06:56,"Tell your friends, family, neighbors &amp; pretty much anyone who cares about America, today is the last day 2 register🇺🇸https://t.co/kqzkOnXoaN",5,5,0,1,Democratic,Democratic
790332777073750016,2016-10-23 23:23:12,RT if you agree: A CLINTON WHITE HOUSE MUST NOT HAPPEN 🚫🚫 https://t.co/e8noLuu2hO,9,3,1,0,Democratic,Democratic
790324946421575680,2016-10-23 22:52:05,#earlyvoting is underway! Have you voted yet? Visit: https://t.co/3b0LAbdwxp to find your polling location &amp; official CAGOP endorsements!,5,6,0,1,Non-Aligned,Republican
789882432896073728,2016-10-22 17:33:41,Let's Go! #TeamDenham working hard to contact voters in #CA10 #GOTV #17Days 🇺🇸🐘👍@RepJeffDenham https://t.co/uc65c8XhLf,1,2,1,0,Democratic,Democratic
789833506465673216,2016-10-22 14:19:16,Good luck to CR's walking &amp; knocking today! May the voters be ever in your favor! @CollegeGOP @ScottJonesCA7… https://t.co/oTkxtFg9SJ,3,8,0,1,Non-Aligned,Republican
789542695530356736,2016-10-21 19:03:42,RT if you agree: @HillaryClinton failed track record speaks for itself...#StopHillary https://t.co/L9wGzWtuJb,1,3,1,0,Democratic,Democratic
789539917118537728,2016-10-21 18:52:39,The best choice for #CA45! Go @RepMimiWalters! 🎉💪https://t.co/OXbB45uRvZ,0,0,0,1,Non-Aligned,Non-Aligned
789539404121530373,2016-10-21 18:50:37,RT @MimiWaltersCA: Proud to have the endorsement of the @ocregister in my bid for re-election! #CA45 https://t.co/Tj4zrir9MG,3,0,1,0,Non-Aligned,Democratic
789539338845614080,2016-10-21 18:50:21,RT @dgvaladao: SHARE if you're #VotingValadao! #CA21 #559vote #661vote https://t.co/kOHiwL0FuL,8,0,1,0,Non-Aligned,Non-Aligned
789494492785209345,2016-10-21 15:52:09,"RT @ivdailybulletin: San Bernardino high school students hold Medina, Steinorth AD40 debate https://t.co/JsQiCHHtWz",5,0,0,1,Non-Aligned,Non-Aligned
789477914383310848,2016-10-21 14:46:17,"'by raising taxes so dramatically on the wealthy, her program will crimp investment &amp; economic growth' https://t.co/vky4GXzmEj",0,2,0,1,Non-Aligned,Non-Aligned
789211529170259968,2016-10-20 21:07:46,Tell Us: Which CA Republican do you identify with most? Take the survey➡️https://t.co/9bXeRwAOwn,0,0,0,1,Democratic,Democratic
789183902208307201,2016-10-20 19:17:59,RT @CollegeGOP: You don't want to experience the #FOMO this weekend as NorCal takes on SoCal. Who will win? Sign up @ https://t.co/ZQ9GOpOL…,2,0,0,0,Non-Aligned,Non-Aligned
789162459827359744,2016-10-20 17:52:47,RT @OCGOP: Congrats to Congressman @DarrellIssa on his endorsement from the OC Register! @CAGOP https://t.co/OHQnmow8vm,2,0,0,1,Non-Aligned,Republican
789162289706307584,2016-10-20 17:52:06,We agree: Re-elect Darrell Issa! Congrats @DarrellIssa on your @ocregister endorsement! https://t.co/Bi6oJRJkgu #CA49 #TeamIssa,2,1,0,1,Democratic,Democratic
788931474065989633,2016-10-20 02:34:55,Is it just us or do you feel like she's lying to you too?,5,4,0,0,Non-Aligned,Non-Aligned
788930045481922560,2016-10-20 02:29:15,"yes, let's look at the national debt HILLARY. https://t.co/W6dmz0tqgA",4,7,1,0,Democratic,Democratic
788924550473920512,2016-10-20 02:07:24,"RT @asmMelendez: HRC wants to duplicate Obama's economic plan, which was a disaster. #NoThankYou #DebateNight MM",6,0,0,0,Democratic,Democratic
788923909412298752,2016-10-20 02:04:52,ICYMI: https://t.co/CjN8O1S5Rh,2,1,0,1,Non-Aligned,Republican
788923324676001792,2016-10-20 02:02:32,Hillary: expert liar. Also expert at knowing when others are lying. Self-appointed know it all.,2,1,0,0,Non-Aligned,Non-Aligned
788921012616323074,2016-10-20 01:53:21,Better use of time- calling voters! #BackBaker #AD16 @Baker4Assembly https://t.co/A79Lknk5NO,1,2,1,0,Democratic,Non-Aligned
788919291085062144,2016-10-20 01:46:31,Hillary won't increase national debt? SO MANY LIES. https://t.co/UAFyv52rXG,44,50,1,0,Non-Aligned,Republican
788918890101211136,2016-10-20 01:44:55,Hillary = Obama.#SameSame https://t.co/gyGMUAtGDV,2,4,1,0,Democratic,Democratic
788918288617046017,2016-10-20 01:42:32,"ICYMI: @HillaryClinton's tax plan would result in 697,000 fewer jobs! https://t.co/OjxxWNQK6s",4,2,0,1,Democratic,Democratic
788913802322464768,2016-10-20 01:24:42,Tonight it is up to you. Which America will you choose? Take the survey: https://t.co/5pCGKhEVwN,1,0,0,1,Democratic,Democratic
788910007790088192,2016-10-20 01:09:37,RT @GOP: Reminder: @HillaryClinton would create the most LIBERAL #SCOTUS #Debates2016 https://t.co/pDMKSb8pSh,368,0,1,0,Democratic,Democratic
788909819411374081,2016-10-20 01:08:52,"RT @asmMelendez: HRC, a beneficiary of dark money, talking about using the Supreme Court to get rid of dark money. That's rich. MM",10,0,0,0,Non-Aligned,Democratic
788909796871155712,2016-10-20 01:08:47,RT @Baker4Assembly: I am honored to have the endorsement of the @sfchronicle https://t.co/nxXLmn195g https://t.co/IP3LTCy5M5,9,0,1,1,Non-Aligned,Non-Aligned
788866153410138112,2016-10-19 22:15:22,RT @ccadelago: Former Los Angeles County Supervisor Gloria Molina breaks with her party to back Mike Antonovich for state Senate.,7,0,0,0,Democratic,Democratic
788865932605227008,2016-10-19 22:14:29,RT @nfib_ca: NFIB is thrilled to endorse @YKAssembly as the #SmallBiz candidate for re-election to #AD65. #SmallBizVoter https://t.co/XgNpa…,2,0,0,0,Non-Aligned,Republican
788810881358524417,2016-10-19 18:35:44,RT @CAtrailblazers: ANNOUCEMENT: Assembly candidate @Cunning_Jordan Elevated to Rising Star https://t.co/QWWmuzMbll #caleg #CAGOP,7,0,0,1,Non-Aligned,Non-Aligned
788598480667377666,2016-10-19 04:31:43,RT @OCGOP: OCGOP sends warm wishes to @YKAssembly on her birthday! OC's blessed to have Assemblywoman Kim's courageous leadership @CAGOP #l…,3,0,0,0,Non-Aligned,Republican
788595911702216704,2016-10-19 04:21:31,"RT @jeffrandle: @ScottJonesCA7 clear winner in tonight's debate. Strong, precise and thoughtful answers to the questions, no waffling. #CA07",10,0,0,0,Non-Aligned,Non-Aligned
788485663733800961,2016-10-18 21:03:26,RT @NRCC: 2nd @NRCC ad in #CA07 “Strong” showcases @ScottJonesCA7 leadership of the Sacramento County Sheriff’s Department https://t.co/NtJ…,2,0,0,0,Democratic,Republican
788485607785979904,2016-10-18 21:03:12,RT @NRCC: The @NRCC has 2 new ads up in #CA07. “Culpable” highlights @BeraforCongress’ shady campaign: https://t.co/mjChw0vDKY https://t.co…,1,0,0,1,Non-Aligned,Democratic
788485282781855744,2016-10-18 21:01:55,"RT @JimPatterson559: Dems say road fixes require 20¢ gas tax hike. If you buy that, they're selling tix 4 high-speed train 2 Shafter too ht…",9,0,0,0,Democratic,Non-Aligned
788483070404005889,2016-10-18 20:53:07,Don't let @CA_Dem raise our gas taxes! We need real solutions that #FixOurRoads https://t.co/erMdSy9saz,4,4,0,1,Democratic,Democratic
788471165765292032,2016-10-18 20:05:49,RT @ScottWilkCA: Great article in the @ocregister - Sad fact California pays the highest transport taxes &amp; still has terrible roads https:/…,3,0,0,0,Democratic,Non-Aligned
788471104092332032,2016-10-18 20:05:34,RT @Baker4Assembly: Oct. is #AdoptAShelterDog month! Meet Bailey. Adopted by a member of #TeamBaker from @CCAnimalSrvs. #AdoptDontShop http…,6,0,0,0,Non-Aligned,Non-Aligned
788437742069944320,2016-10-18 17:53:00,Who will win? NorCal or SoCal? Only 1 way to find out...get out there &amp; knock!💪@CollegeGOP @ScottJonesCA7… https://t.co/rC94GcqUEt,1,3,0,1,Non-Aligned,Republican
